showname,city,theatre,weekending,type,book adaptation,film adaptation,gross
WICKED,OSAKA,OSAKA SHIKI THEATRE,9/12/10,LOCAL,1,0,
WICKED,OSAKA,OSAKA SHIKI THEATRE,9/19/10,LOCAL,1,0,
WICKED,OSAKA,OSAKA SHIKI THEATRE,9/26/10,LOCAL,1,0,
WICKED,OSAKA,OSAKA SHIKI THEATRE,10/3/10,LOCAL,1,0,
WICKED,OSAKA,OSAKA SHIKI THEATRE,10/10/10,LOCAL,1,0,
WICKED,OSAKA,OSAKA SHIKI THEATRE,10/17/10,LOCAL,1,0,
WICKED,OSAKA,OSAKA SHIKI THEATRE,10/24/10,LOCAL,1,0,
WICKED,OSAKA,OSAKA SHIKI THEATRE,10/31/10,LOCAL,1,0,
WICKED,OSAKA,OSAKA SHIKI THEATRE,11/7/10,LOCAL,1,0,
WICKED,OSAKA,OSAKA SHIKI THEATRE,11/14/10,LOCAL,1,0,
WICKED,OSAKA,OSAKA SHIKI THEATRE,11/21/10,LOCAL,1,0,
WICKED,OSAKA,OSAKA SHIKI THEATRE,11/28/10,LOCAL,1,0,
WICKED,OSAKA,OSAKA SHIKI THEATRE,12/5/10,LOCAL,1,0,
WICKED,OSAKA,OSAKA SHIKI THEATRE,12/12/10,LOCAL,1,0,
WICKED,OSAKA,OSAKA SHIKI THEATRE,12/19/10,LOCAL,1,0,
WICKED,OSAKA,OSAKA SHIKI THEATRE,12/26/10,LOCAL,1,0,
WICKED,OSAKA,OSAKA SHIKI THEATRE,1/2/11,LOCAL,1,0,
WICKED,OSAKA,OSAKA SHIKI THEATRE,1/9/11,LOCAL,1,0,
WICKED,OSAKA,OSAKA SHIKI THEATRE,1/16/11,LOCAL,1,0,
WICKED,OSAKA,OSAKA SHIKI THEATRE,1/23/11,LOCAL,1,0,
WICKED,OSAKA,OSAKA SHIKI THEATRE,1/30/11,LOCAL,1,0,
WICKED,OSAKA,OSAKA SHIKI THEATRE,2/6/11,LOCAL,1,0,
WICKED,OSAKA,OSAKA SHIKI THEATRE,2/13/11,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,3/7/10,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,3/14/10,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,3/21/10,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,3/28/10,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,4/4/10,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,4/11/10,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,4/18/10,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,4/25/10,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,5/2/10,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,5/9/10,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,5/16/10,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,5/23/10,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,5/30/10,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,6/6/10,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,6/13/10,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,6/20/10,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,6/27/10,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,7/4/10,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,7/11/10,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,7/18/10,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,7/25/10,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,8/1/10,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,8/8/10,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,8/15/10,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,8/22/10,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,8/29/10,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,9/5/10,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,9/12/10,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,9/19/10,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,9/26/10,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,10/3/10,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,10/10/10,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,10/17/10,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,10/24/10,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,10/31/10,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,11/7/10,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,11/14/10,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,11/21/10,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,11/28/10,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,12/5/10,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,12/12/10,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,12/19/10,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,12/26/10,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,1/2/11,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,1/9/11,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,1/16/11,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,1/23/11,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,1/30/11,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,2/6/11,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,2/13/11,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,2/20/11,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,2/27/11,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,3/6/11,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,3/13/11,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,3/20/11,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,3/27/11,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,4/3/11,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,4/10/11,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,4/17/11,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,4/24/11,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,5/1/11,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,5/8/11,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,5/15/11,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,5/22/11,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,5/29/11,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,6/5/11,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,6/12/11,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,6/19/11,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,6/26/11,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,7/3/11,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,7/10/11,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,7/17/11,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,7/24/11,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,7/31/11,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,8/7/11,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,8/14/11,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,8/21/11,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,8/28/11,LOCAL,1,0,
WICKED,OBERHAUSEN,METRONOM THEATRE,9/4/11,LOCAL,1,0,
WICKED,HELSINKI,HELSINKI CITY THEATRE,8/29/10,LOCAL,1,0,
WICKED,HELSINKI,HELSINKI CITY THEATRE,9/5/10,LOCAL,1,0,
WICKED,HELSINKI,HELSINKI CITY THEATRE,9/12/10,LOCAL,1,0,
WICKED,HELSINKI,HELSINKI CITY THEATRE,9/19/10,LOCAL,1,0,
WICKED,HELSINKI,HELSINKI CITY THEATRE,9/26/10,LOCAL,1,0,
WICKED,HELSINKI,HELSINKI CITY THEATRE,10/3/10,LOCAL,1,0,
WICKED,HELSINKI,HELSINKI CITY THEATRE,10/10/10,LOCAL,1,0,
WICKED,HELSINKI,HELSINKI CITY THEATRE,10/17/10,LOCAL,1,0,
WICKED,HELSINKI,HELSINKI CITY THEATRE,10/24/10,LOCAL,1,0,
WICKED,HELSINKI,HELSINKI CITY THEATRE,10/31/10,LOCAL,1,0,
WICKED,HELSINKI,HELSINKI CITY THEATRE,11/7/10,LOCAL,1,0,
WICKED,HELSINKI,HELSINKI CITY THEATRE,11/14/10,LOCAL,1,0,
WICKED,HELSINKI,HELSINKI CITY THEATRE,11/21/10,LOCAL,1,0,
WICKED,HELSINKI,HELSINKI CITY THEATRE,11/28/10,LOCAL,1,0,
WICKED,HELSINKI,HELSINKI CITY THEATRE,12/5/10,LOCAL,1,0,
WICKED,HELSINKI,HELSINKI CITY THEATRE,12/12/10,LOCAL,1,0,
WICKED,HELSINKI,HELSINKI CITY THEATRE,12/19/10,LOCAL,1,0,
WICKED,HELSINKI,HELSINKI CITY THEATRE,12/26/10,LOCAL,1,0,
WICKED,HELSINKI,HELSINKI CITY THEATRE,1/2/11,LOCAL,1,0,
WICKED,HELSINKI,HELSINKI CITY THEATRE,1/9/11,LOCAL,1,0,
WICKED,HELSINKI,HELSINKI CITY THEATRE,1/16/11,LOCAL,1,0,
WICKED,HELSINKI,HELSINKI CITY THEATRE,1/23/11,LOCAL,1,0,
WICKED,HELSINKI,HELSINKI CITY THEATRE,1/30/11,LOCAL,1,0,
WICKED,HELSINKI,HELSINKI CITY THEATRE,2/6/11,LOCAL,1,0,
WICKED,HELSINKI,HELSINKI CITY THEATRE,2/13/11,LOCAL,1,0,
WICKED,HELSINKI,HELSINKI CITY THEATRE,2/20/11,LOCAL,1,0,
WICKED,HELSINKI,HELSINKI CITY THEATRE,2/27/11,LOCAL,1,0,
WICKED,HELSINKI,HELSINKI CITY THEATRE,3/6/11,LOCAL,1,0,
WICKED,HELSINKI,HELSINKI CITY THEATRE,3/13/11,LOCAL,1,0,
WICKED,HELSINKI,HELSINKI CITY THEATRE,3/20/11,LOCAL,1,0,
WICKED,HELSINKI,HELSINKI CITY THEATRE,3/27/11,LOCAL,1,0,
WICKED,HELSINKI,HELSINKI CITY THEATRE,4/3/11,LOCAL,1,0,
WICKED,HELSINKI,HELSINKI CITY THEATRE,4/10/11,LOCAL,1,0,
WICKED,HELSINKI,HELSINKI CITY THEATRE,4/17/11,LOCAL,1,0,
WICKED,HELSINKI,HELSINKI CITY THEATRE,4/24/11,LOCAL,1,0,
WICKED,HELSINKI,HELSINKI CITY THEATRE,5/1/11,LOCAL,1,0,
WICKED,HELSINKI,HELSINKI CITY THEATRE,5/8/11,LOCAL,1,0,
WICKED,COPENHAGEN,DEY NY TEATER,1/16/11,LOCAL,1,0,
WICKED,COPENHAGEN,DEY NY TEATER,1/23/11,LOCAL,1,0,
WICKED,COPENHAGEN,DEY NY TEATER,1/30/11,LOCAL,1,0,
WICKED,COPENHAGEN,DEY NY TEATER,2/6/11,LOCAL,1,0,
WICKED,COPENHAGEN,DEY NY TEATER,2/13/11,LOCAL,1,0,
WICKED,COPENHAGEN,DEY NY TEATER,2/20/11,LOCAL,1,0,
WICKED,COPENHAGEN,DEY NY TEATER,2/27/11,LOCAL,1,0,
WICKED,COPENHAGEN,DEY NY TEATER,3/6/11,LOCAL,1,0,
WICKED,COPENHAGEN,DEY NY TEATER,3/13/11,LOCAL,1,0,
WICKED,COPENHAGEN,DEY NY TEATER,3/20/11,LOCAL,1,0,
WICKED,COPENHAGEN,DEY NY TEATER,3/27/11,LOCAL,1,0,
WICKED,COPENHAGEN,DEY NY TEATER,4/3/11,LOCAL,1,0,
WICKED,COPENHAGEN,DEY NY TEATER,4/10/11,LOCAL,1,0,
WICKED,COPENHAGEN,DEY NY TEATER,4/17/11,LOCAL,1,0,
WICKED,COPENHAGEN,DEY NY TEATER,4/24/11,LOCAL,1,0,
WICKED,COPENHAGEN,DEY NY TEATER,5/1/11,LOCAL,1,0,
WICKED,COPENHAGEN,DEY NY TEATER,5/8/11,LOCAL,1,0,
WICKED,COPENHAGEN,DEY NY TEATER,5/15/11,LOCAL,1,0,
WICKED,COPENHAGEN,DEY NY TEATER,5/22/11,LOCAL,1,0,
WICKED,COPENHAGEN,DEY NY TEATER,5/29/11,LOCAL,1,0,
WICKED,BRISBANE,QUEENSLAND PERFORMING ARTS CENTRE,1/30/11,ENGLISH,1,0,
WICKED,BRISBANE,QUEENSLAND PERFORMING ARTS CENTRE,2/6/11,ENGLISH,1,0,
WICKED,BRISBANE,QUEENSLAND PERFORMING ARTS CENTRE,2/13/11,ENGLISH,1,0,
WICKED,BRISBANE,QUEENSLAND PERFORMING ARTS CENTRE,2/20/11,ENGLISH,1,0,
WICKED,BRISBANE,QUEENSLAND PERFORMING ARTS CENTRE,2/27/11,ENGLISH,1,0,
WICKED,BRISBANE,QUEENSLAND PERFORMING ARTS CENTRE,3/6/11,ENGLISH,1,0,
WICKED,BRISBANE,QUEENSLAND PERFORMING ARTS CENTRE,3/13/11,ENGLISH,1,0,
WICKED,BRISBANE,QUEENSLAND PERFORMING ARTS CENTRE,3/20/11,ENGLISH,1,0,
WICKED,BRISBANE,QUEENSLAND PERFORMING ARTS CENTRE,3/27/11,ENGLISH,1,0,
WICKED,BRISBANE,QUEENSLAND PERFORMING ARTS CENTRE,4/3/11,ENGLISH,1,0,
WICKED,ADELAIDE,FESTIVAL CENTRE,4/17/11,ENGLISH,1,0,
WICKED,ADELAIDE,FESTIVAL CENTRE,4/24/11,ENGLISH,1,0,
WICKED,ADELAIDE,FESTIVAL CENTRE,5/1/11,ENGLISH,1,0,
WICKED,ADELAIDE,FESTIVAL CENTRE,5/8/11,ENGLISH,1,0,
WICKED,ADELAIDE,FESTIVAL CENTRE,5/15/11,ENGLISH,1,0,
WICKED,ADELAIDE,FESTIVAL CENTRE,5/22/11,ENGLISH,1,0,
WICKED,ADELAIDE,FESTIVAL CENTRE,5/29/11,ENGLISH,1,0,
WICKED,ADELAIDE,FESTIVAL CENTRE,6/5/11,ENGLISH,1,0,
WICKED,PERTH,BURSWOOD THEATRE,6/19/11,ENGLISH,1,0,
WICKED,PERTH,BURSWOOD THEATRE,6/26/11,ENGLISH,1,0,
WICKED,PERTH,BURSWOOD THEATRE,7/3/11,ENGLISH,1,0,
WICKED,PERTH,BURSWOOD THEATRE,7/10/11,ENGLISH,1,0,
WICKED,PERTH,BURSWOOD THEATRE,7/17/11,ENGLISH,1,0,
WICKED,PERTH,BURSWOOD THEATRE,7/24/11,ENGLISH,1,0,
WICKED,PERTH,BURSWOOD THEATRE,7/31/11,ENGLISH,1,0,
WICKED,PERTH,BURSWOOD THEATRE,8/7/11,ENGLISH,1,0,
WICKED,PERTH,BURSWOOD THEATRE,8/14/11,ENGLISH,1,0,
WICKED,PERTH,BURSWOOD THEATRE,8/21/11,ENGLISH,1,0,
WICKED,PERTH,BURSWOOD THEATRE,8/28/11,ENGLISH,1,0,
WICKED,PERTH,BURSWOOD THEATRE,9/4/11,ENGLISH,1,0,
WICKED,PERTH,BURSWOOD THEATRE,9/11/11,ENGLISH,1,0,
WICKED,FUKUOKA,CANAL CITY THEATRE,4/3/11,LOCAL,1,0,
WICKED,FUKUOKA,CANAL CITY THEATRE,4/17/11,LOCAL,1,0,
WICKED,FUKUOKA,CANAL CITY THEATRE,4/24/11,LOCAL,1,0,
WICKED,FUKUOKA,CANAL CITY THEATRE,5/1/11,LOCAL,1,0,
WICKED,FUKUOKA,CANAL CITY THEATRE,5/8/11,LOCAL,1,0,
WICKED,FUKUOKA,CANAL CITY THEATRE,5/15/11,LOCAL,1,0,
WICKED,FUKUOKA,CANAL CITY THEATRE,5/22/11,LOCAL,1,0,
WICKED,FUKUOKA,CANAL CITY THEATRE,5/29/11,LOCAL,1,0,
WICKED,FUKUOKA,CANAL CITY THEATRE,6/5/11,LOCAL,1,0,
WICKED,FUKUOKA,CANAL CITY THEATRE,6/19/11,LOCAL,1,0,
WICKED,FUKUOKA,CANAL CITY THEATRE,6/26/11,LOCAL,1,0,
WICKED,FUKUOKA,CANAL CITY THEATRE,7/3/11,LOCAL,1,0,
WICKED,FUKUOKA,CANAL CITY THEATRE,7/10/11,LOCAL,1,0,
WICKED,FUKUOKA,CANAL CITY THEATRE,7/17/11,LOCAL,1,0,
WICKED,FUKUOKA,CANAL CITY THEATRE,7/24/11,LOCAL,1,0,
WICKED,FUKUOKA,CANAL CITY THEATRE,7/31/11,LOCAL,1,0,
WICKED,FUKUOKA,CANAL CITY THEATRE,8/7/11,LOCAL,1,0,
WICKED,FUKUOKA,CANAL CITY THEATRE,8/14/11,LOCAL,1,0,
WICKED,FUKUOKA,CANAL CITY THEATRE,8/21/11,LOCAL,1,0,
WICKED,FUKUOKA,CANAL CITY THEATRE,8/28/11,LOCAL,1,0,
WICKED,NAGOYA,SHIN NAGOYA MUSICAL THEATRE,9/25/11,LOCAL,1,0,
WICKED,NAGOYA,SHIN NAGOYA MUSICAL THEATRE,10/2/11,LOCAL,1,0,
WICKED,NAGOYA,SHIN NAGOYA MUSICAL THEATRE,10/9/11,LOCAL,1,0,
WICKED,NAGOYA,SHIN NAGOYA MUSICAL THEATRE,10/16/11,LOCAL,1,0,
WICKED,NAGOYA,SHIN NAGOYA MUSICAL THEATRE,10/23/11,LOCAL,1,0,
WICKED,NAGOYA,SHIN NAGOYA MUSICAL THEATRE,10/30/11,LOCAL,1,0,
WICKED,NAGOYA,SHIN NAGOYA MUSICAL THEATRE,11/6/11,LOCAL,1,0,
WICKED,NAGOYA,SHIN NAGOYA MUSICAL THEATRE,11/13/11,LOCAL,1,0,
WICKED,NAGOYA,SHIN NAGOYA MUSICAL THEATRE,11/20/11,LOCAL,1,0,
WICKED,NAGOYA,SHIN NAGOYA MUSICAL THEATRE,11/27/11,LOCAL,1,0,
WICKED,NAGOYA,SHIN NAGOYA MUSICAL THEATRE,12/4/11,LOCAL,1,0,
WICKED,NAGOYA,SHIN NAGOYA MUSICAL THEATRE,12/11/11,LOCAL,1,0,
WICKED,NAGOYA,SHIN NAGOYA MUSICAL THEATRE,12/18/11,LOCAL,1,0,
WICKED,NAGOYA,SHIN NAGOYA MUSICAL THEATRE,12/25/11,LOCAL,1,0,
WICKED,NAGOYA,SHIN NAGOYA MUSICAL THEATRE,1/1/12,LOCAL,1,0,
WICKED,NAGOYA,SHIN NAGOYA MUSICAL THEATRE,1/8/12,LOCAL,1,0,
WICKED,NAGOYA,SHIN NAGOYA MUSICAL THEATRE,1/15/12,LOCAL,1,0,
WICKED,NAGOYA,SHIN NAGOYA MUSICAL THEATRE,1/22/12,LOCAL,1,0,
WICKED,NAGOYA,SHIN NAGOYA MUSICAL THEATRE,1/29/12,LOCAL,1,0,
WICKED,NAGOYA,SHIN NAGOYA MUSICAL THEATRE,2/5/12,LOCAL,1,0,
WICKED,NAGOYA,SHIN NAGOYA MUSICAL THEATRE,2/12/12,LOCAL,1,0,
WICKED,NAGOYA,SHIN NAGOYA MUSICAL THEATRE,2/19/12,LOCAL,1,0,
WICKED,NAGOYA,SHIN NAGOYA MUSICAL THEATRE,2/26/12,LOCAL,1,0,
WICKED,NAGOYA,SHIN NAGOYA MUSICAL THEATRE,3/4/12,LOCAL,1,0,
WICKED,NAGOYA,SHIN NAGOYA MUSICAL THEATRE,3/11/12,LOCAL,1,0,
WICKED,NAGOYA,SHIN NAGOYA MUSICAL THEATRE,3/18/12,LOCAL,1,0,
WICKED,NAGOYA,SHIN NAGOYA MUSICAL THEATRE,3/25/12,LOCAL,1,0,
WICKED,NAGOYA,SHIN NAGOYA MUSICAL THEATRE,4/1/12,LOCAL,1,0,
WICKED,NAGOYA,SHIN NAGOYA MUSICAL THEATRE,4/8/12,LOCAL,1,0,
WICKED,NAGOYA,SHIN NAGOYA MUSICAL THEATRE,4/15/12,LOCAL,1,0,
WICKED,NAGOYA,SHIN NAGOYA MUSICAL THEATRE,4/22/12,LOCAL,1,0,
WICKED,NAGOYA,SHIN NAGOYA MUSICAL THEATRE,4/29/12,LOCAL,1,0,
WICKED,NAGOYA,SHIN NAGOYA MUSICAL THEATRE,5/6/12,LOCAL,1,0,
WICKED,NAGOYA,SHIN NAGOYA MUSICAL THEATRE,5/13/12,LOCAL,1,0,
WICKED,NAGOYA,SHIN NAGOYA MUSICAL THEATRE,5/20/12,LOCAL,1,0,
WICKED,NAGOYA,SHIN NAGOYA MUSICAL THEATRE,5/27/12,LOCAL,1,0,
WICKED,NAGOYA,SHIN NAGOYA MUSICAL THEATRE,6/3/12,LOCAL,1,0,
WICKED,NAGOYA,SHIN NAGOYA MUSICAL THEATRE,6/10/12,LOCAL,1,0,
WICKED,NAGOYA,SHIN NAGOYA MUSICAL THEATRE,6/17/12,LOCAL,1,0,
WICKED,NAGOYA,SHIN NAGOYA MUSICAL THEATRE,6/24/12,LOCAL,1,0,
WICKED,NAGOYA,SHIN NAGOYA MUSICAL THEATRE,7/1/12,LOCAL,1,0,
WICKED,NAGOYA,SHIN NAGOYA MUSICAL THEATRE,7/8/12,LOCAL,1,0,
WICKED,NAGOYA,SHIN NAGOYA MUSICAL THEATRE,7/15/12,LOCAL,1,0,
WICKED,NAGOYA,SHIN NAGOYA MUSICAL THEATRE,7/22/12,LOCAL,1,0,
WICKED,NAGOYA,SHIN NAGOYA MUSICAL THEATRE,7/29/12,LOCAL,1,0,
WICKED,NAGOYA,SHIN NAGOYA MUSICAL THEATRE,8/5/12,LOCAL,1,0,
WICKED,NAGOYA,SHIN NAGOYA MUSICAL THEATRE,8/12/12,LOCAL,1,0,
WICKED,NAGOYA,SHIN NAGOYA MUSICAL THEATRE,8/19/12,LOCAL,1,0,
WICKED,NAGOYA,SHIN NAGOYA MUSICAL THEATRE,8/26/12,LOCAL,1,0,
WICKED,NAGOYA,SHIN NAGOYA MUSICAL THEATRE,9/2/12,LOCAL,1,0,
WICKED,SINGAPORE,GRAND THEATRE,12/11/11,ENGLISH,1,0,
WICKED,SINGAPORE,GRAND THEATRE,12/18/11,ENGLISH,1,0,
WICKED,SINGAPORE,GRAND THEATRE,12/25/11,ENGLISH,1,0,
WICKED,SINGAPORE,GRAND THEATRE,1/1/12,ENGLISH,1,0,
WICKED,SINGAPORE,GRAND THEATRE,1/8/12,ENGLISH,1,0,
WICKED,SINGAPORE,GRAND THEATRE,1/15/12,ENGLISH,1,0,
WICKED,SINGAPORE,GRAND THEATRE,1/22/12,ENGLISH,1,0,
WICKED,SINGAPORE,GRAND THEATRE,1/29/12,ENGLISH,1,0,
WICKED,SEOUL,BLUESQUARE SAMSUNG ELECTRONICS HALL,6/3/12,ENGLISH,1,0,
WICKED,SEOUL,BLUESQUARE SAMSUNG ELECTRONICS HALL,6/10/12,ENGLISH,1,0,
WICKED,SEOUL,BLUESQUARE SAMSUNG ELECTRONICS HALL,6/17/12,ENGLISH,1,0,
WICKED,SEOUL,BLUESQUARE SAMSUNG ELECTRONICS HALL,6/24/12,ENGLISH,1,0,
WICKED,SEOUL,BLUESQUARE SAMSUNG ELECTRONICS HALL,7/1/12,ENGLISH,1,0,
WICKED,SEOUL,BLUESQUARE SAMSUNG ELECTRONICS HALL,7/8/12,ENGLISH,1,0,
WICKED,SEOUL,BLUESQUARE SAMSUNG ELECTRONICS HALL,7/15/12,ENGLISH,1,0,
WICKED,SEOUL,BLUESQUARE SAMSUNG ELECTRONICS HALL,7/22/12,ENGLISH,1,0,
WICKED,SEOUL,BLUESQUARE SAMSUNG ELECTRONICS HALL,7/29/12,ENGLISH,1,0,
WICKED,SEOUL,BLUESQUARE SAMSUNG ELECTRONICS HALL,8/5/12,ENGLISH,1,0,
WICKED,SEOUL,BLUESQUARE SAMSUNG ELECTRONICS HALL,8/12/12,ENGLISH,1,0,
WICKED,SEOUL,BLUESQUARE SAMSUNG ELECTRONICS HALL,8/19/12,ENGLISH,1,0,
WICKED,SEOUL,BLUESQUARE SAMSUNG ELECTRONICS HALL,8/26/12,ENGLISH,1,0,
WICKED,SEOUL,BLUESQUARE SAMSUNG ELECTRONICS HALL,9/2/12,ENGLISH,1,0,
WICKED,SEOUL,BLUESQUARE SAMSUNG ELECTRONICS HALL,9/9/12,ENGLISH,1,0,
WICKED,SEOUL,BLUESQUARE SAMSUNG ELECTRONICS HALL,9/16/12,ENGLISH,1,0,
WICKED,SEOUL,BLUESQUARE SAMSUNG ELECTRONICS HALL,9/23/12,ENGLISH,1,0,
WICKED,SEOUL,BLUESQUARE SAMSUNG ELECTRONICS HALL,9/30/12,ENGLISH,1,0,
WICKED,SEOUL,BLUESQUARE SAMSUNG ELECTRONICS HALL,10/7/12,ENGLISH,1,0,
WICKED,SCHEVENINGEN,AFAS CIRCUS THEATER,11/6/11,LOCAL,1,0,
WICKED,SCHEVENINGEN,AFAS CIRCUS THEATER,11/13/11,LOCAL,1,0,
WICKED,SCHEVENINGEN,AFAS CIRCUS THEATER,11/20/11,LOCAL,1,0,
WICKED,SCHEVENINGEN,AFAS CIRCUS THEATER,11/27/11,LOCAL,1,0,
WICKED,SCHEVENINGEN,AFAS CIRCUS THEATER,12/4/11,LOCAL,1,0,
WICKED,SCHEVENINGEN,AFAS CIRCUS THEATER,12/11/11,LOCAL,1,0,
WICKED,SCHEVENINGEN,AFAS CIRCUS THEATER,12/18/11,LOCAL,1,0,
WICKED,SCHEVENINGEN,AFAS CIRCUS THEATER,12/25/11,LOCAL,1,0,
WICKED,SCHEVENINGEN,AFAS CIRCUS THEATER,1/1/12,LOCAL,1,0,
WICKED,SCHEVENINGEN,AFAS CIRCUS THEATER,1/8/12,LOCAL,1,0,
WICKED,SCHEVENINGEN,AFAS CIRCUS THEATER,1/15/12,LOCAL,1,0,
WICKED,SCHEVENINGEN,AFAS CIRCUS THEATER,1/22/12,LOCAL,1,0,
WICKED,SCHEVENINGEN,AFAS CIRCUS THEATER,1/29/12,LOCAL,1,0,
WICKED,SCHEVENINGEN,AFAS CIRCUS THEATER,2/5/12,LOCAL,1,0,
WICKED,SCHEVENINGEN,AFAS CIRCUS THEATER,2/12/12,LOCAL,1,0,
WICKED,SCHEVENINGEN,AFAS CIRCUS THEATER,2/19/12,LOCAL,1,0,
WICKED,SCHEVENINGEN,AFAS CIRCUS THEATER,2/26/12,LOCAL,1,0,
WICKED,SCHEVENINGEN,AFAS CIRCUS THEATER,3/4/12,LOCAL,1,0,
